Timestamp,Workflow ID,Company,Role,Platform,Location,ATS Score,Skill Match,Missing Skills,Recommendations,Status,Apply Link
2026-05-23T05:46:02.693746+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,ABC Tech,Data Analytics,Mock,Bangalore,88,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Data Analytics project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T05:46:02.694719+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Cloudlane,Node.js Engineer,Mock,Remote,88,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T05:46:02.695540+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,NovaStack,API Platform Engineer,Mock,Bangalore,88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small API Platform Engineer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/jobs?q=backend+developer
2026-05-23T05:46:02.696206+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,FinGrid,Backend Software Engineer,Mock,Remote,88,83,CI/CD,"Learn CI/CD basics and add it naturally to a backend project. | Build a small Backend Software Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,
2026-05-23T05:49:58.329766+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Bhanzu,SDE 1 - Backend,Indeed,"HSR Layout, Bengaluru, Karnataka",93,77,"AWS, Microservices, Git","Learn AWS basics and add it naturally to a backend project. | Build a small SDE 1 - Backend project that demonstrates Microservices. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=c1ee10cd004fa915&bb=EuDctg7oAihl5rhhUDvcsiK6BSN-Hv8IZHX38GOEPkHe23CUbHsAijoiy9y7tNKxdZdfFqmSIvIOrCMmS3MIEFsz42rPMfxuecuMC12yfOTVXMOXc-vNudRqCs5NKJos&xkcb=SoAz67M3jpkJg9zCXp0LbzkdCdPP&fccid=000d89e3bdeff371&cmp=Bhanzu&ti=Software+Engineer&vjs=3
2026-05-23T05:49:58.331204+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Tattva Techworkz Pvt Ltd,Backend Developer,Indeed,"Bengaluru, Karnataka",95,68,"Redis, Microservices, CI/CD, Git, Authentication","Learn Redis basics and add it naturally to a backend project. | Build a small Backend Developer project that demonstrates Microservices. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=8a6fa3929ff6e21f&bb=EuDctg7oAihl5rhhUDvcsuZ2OTOCX8foG1nhUfukS0vuDTT1zzB_9OYhSKJOBcG5Pez_dNu5EmN9fOy23dxUeP9fYuZCWZDnFVyXmm6PKMoQgKnwImHVaVvcJ4PKdcnV&xkcb=SoAa67M3jpkJg9zCXp0JbzkdCdPP&fccid=3cb3bf23308671f5&cmp=Tattva-Techworkz-Pvt-Ltd&ti=Back+End+Developer&vjs=3
2026-05-23T05:49:58.332311+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,LG,Backend Engineer,Indeed,"Bengaluru, Karnataka",95,68,"Kubernetes, AWS, MongoDB, CI/CD, Azure","Learn Kubernetes basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=a887b29e3d6a86fe&bb=ovS1P65TioqueLrZe-cPykXbbYpU5WNH1oAUsPqq3XGz5K_Gi1z7QKsTwqKt_WEQufi_Bb3xD1NLVnK2dMNe6gZ0UzkpKq774TVDyELolzgCVvuuQjxCypCR0ffaidFZ&xkcb=SoCj67M3jpkJgsAftL0JbzkdCdPP&fccid=3baffba98df23da3&vjs=3
2026-05-23T05:49:58.333153+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Exdera,Node js developer,Indeed,"Bangalore City, Bengaluru, Karnataka",95,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Node js developer project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=683649f4ce7a53a9&bb=UY8mmGKk73tuWlrpXpwPlvKiWl3r-qnZWGJcXNav9JX385xYDgkCAuUDVglyHJmbjJhmQ6TxvrNEon7SUuVfd4tqpLdmZSuKxvLxj1NquubkRxGFCaJybsBdT6wuda_O&xkcb=SoCD67M3jpkJvVT5UR0KbzkdCdPP&fccid=ea9385c6e77d7fca&cmp=Exdera&ti=Developer&vjs=3
2026-05-23T05:49:58.333925+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,93,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=2&pageNum=0&refId=GR9NR4YGwsX26UsA%2BaHgTQ%3D%3D&trackingId=4YKP1fkjs5snqcl%2FpfTClg%3D%3D
2026-05-23T05:49:58.334570+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Loop,Backend Engineer,Indeed,"Bengaluru, Karnataka",93,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=b1545ed2185f997e&bb=ovS1P65TioqueLrZe-cPyg2qNZBb2PllP9-qTRGO_n4ArRmgxdihKJLsxYnjPF67xI3eWP4HiZ1c2SQiWUB21uUw-Upljs4RO18EZue0MjgNXKANgBI9z_awXvwhtMXH&xkcb=SoA-67M3jpkJgsAftL0KbzkdCdPP&fccid=6cd995ce175bc13a&vjs=3
2026-05-23T05:49:58.335446+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Deloitte,Web Developer,LinkedIn,"Bengaluru, Karnataka, India",92,80,"CI/CD, Git","Learn CI/CD basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Git. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-deloitte-4407745342?position=2&pageNum=0&refId=4XPz5vk%2BOD9%2FR3c%2F5gi9tw%3D%3D&trackingId=p2e7M%2BTroYf1sw4DqG1Bzw%3D%3D
2026-05-23T05:49:58.336318+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,ZEE - Technology & Innovation,SDE II / III - Frontend Developer,LinkedIn,"Bengaluru, Karnataka, India",90,70,"GraphQL, CI/CD, Git","Learn GraphQL basics and add it naturally to a backend project. | Build a small SDE II / III - Frontend Developer project that demonstrates CI/CD. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/sde-ii-iii-frontend-developer-at-zee-technology-innovation-4308021555?position=3&pageNum=0&refId=4XPz5vk%2BOD9%2FR3c%2F5gi9tw%3D%3D&trackingId=zOJKH1BeTPCjBm%2B5UV9X0Q%3D%3D
2026-05-23T05:49:58.337106+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,ClearFeed,Software Engineer (Backend),Indeed,"Remote in Bengaluru, Karnataka",95,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Software Engineer (Backend) project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=77c7b180ae910bac&bb=-8RJk2GmfkSv9_V7gc6mjFVKM6Bf7vVNMPQufCAQyohr5lnwHDkr6tMU0T6UyuWu7XD93nC4FeZudTuMRURaubSGCOl7BrY2uazl6Bt5FuiGan-LK9Sd1xM_WVI2RV-T&xkcb=SoBY67M3jpkJvsz5UR0MbzkdCdPP&fccid=d217e55fa723000e&vjs=3
2026-05-23T05:49:58.337857+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Deloitte,Full Stack Developer,LinkedIn,"Bengaluru, Karnataka, India",92,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-deloitte-4349600916?position=1&pageNum=0&refId=GR9NR4YGwsX26UsA%2BaHgTQ%3D%3D&trackingId=if3sDKEK4aMnyeYZMwoNvw%3D%3D
2026-05-23T05:49:58.339876+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Bhanzu,SDE 1 - Backend,Indeed,"HSR Layout, Bengaluru, Karnataka",93,77,"AWS, Microservices, Git","Learn AWS basics and add it naturally to a backend project. | Build a small SDE 1 - Backend project that demonstrates Microservices. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=c1ee10cd004fa915&bb=EuDctg7oAihl5rhhUDvcsiK6BSN-Hv8IZHX38GOEPkHe23CUbHsAijoiy9y7tNKxdZdfFqmSIvIOrCMmS3MIEFsz42rPMfxuecuMC12yfOTVXMOXc-vNudRqCs5NKJos&xkcb=SoAz67M3jpkJg9zCXp0LbzkdCdPP&fccid=000d89e3bdeff371&cmp=Bhanzu&ti=Software+Engineer&vjs=3
2026-05-23T05:49:58.340963+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Tattva Techworkz Pvt Ltd,Backend Developer,Indeed,"Bengaluru, Karnataka",95,68,"Redis, Microservices, CI/CD, Git, Authentication","Learn Redis basics and add it naturally to a backend project. | Build a small Backend Developer project that demonstrates Microservices. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=8a6fa3929ff6e21f&bb=EuDctg7oAihl5rhhUDvcsuZ2OTOCX8foG1nhUfukS0vuDTT1zzB_9OYhSKJOBcG5Pez_dNu5EmN9fOy23dxUeP9fYuZCWZDnFVyXmm6PKMoQgKnwImHVaVvcJ4PKdcnV&xkcb=SoAa67M3jpkJg9zCXp0JbzkdCdPP&fccid=3cb3bf23308671f5&cmp=Tattva-Techworkz-Pvt-Ltd&ti=Back+End+Developer&vjs=3
2026-05-23T05:49:58.342154+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,LG,Backend Engineer,Indeed,"Bengaluru, Karnataka",95,68,"Kubernetes, AWS, MongoDB, CI/CD, Azure","Learn Kubernetes basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=a887b29e3d6a86fe&bb=ovS1P65TioqueLrZe-cPykXbbYpU5WNH1oAUsPqq3XGz5K_Gi1z7QKsTwqKt_WEQufi_Bb3xD1NLVnK2dMNe6gZ0UzkpKq774TVDyELolzgCVvuuQjxCypCR0ffaidFZ&xkcb=SoCj67M3jpkJgsAftL0JbzkdCdPP&fccid=3baffba98df23da3&vjs=3
2026-05-23T05:49:58.343570+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Exdera,Node js developer,Indeed,"Bangalore City, Bengaluru, Karnataka",95,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Node js developer project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=683649f4ce7a53a9&bb=UY8mmGKk73tuWlrpXpwPlvKiWl3r-qnZWGJcXNav9JX385xYDgkCAuUDVglyHJmbjJhmQ6TxvrNEon7SUuVfd4tqpLdmZSuKxvLxj1NquubkRxGFCaJybsBdT6wuda_O&xkcb=SoCD67M3jpkJvVT5UR0KbzkdCdPP&fccid=ea9385c6e77d7fca&cmp=Exdera&ti=Developer&vjs=3
2026-05-23T05:49:58.344454+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,93,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=2&pageNum=0&refId=GR9NR4YGwsX26UsA%2BaHgTQ%3D%3D&trackingId=4YKP1fkjs5snqcl%2FpfTClg%3D%3D
2026-05-23T05:49:58.345052+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Loop,Backend Engineer,Indeed,"Bengaluru, Karnataka",93,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=b1545ed2185f997e&bb=ovS1P65TioqueLrZe-cPyg2qNZBb2PllP9-qTRGO_n4ArRmgxdihKJLsxYnjPF67xI3eWP4HiZ1c2SQiWUB21uUw-Upljs4RO18EZue0MjgNXKANgBI9z_awXvwhtMXH&xkcb=SoA-67M3jpkJgsAftL0KbzkdCdPP&fccid=6cd995ce175bc13a&vjs=3
2026-05-23T05:49:58.345925+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Deloitte,Web Developer,LinkedIn,"Bengaluru, Karnataka, India",92,80,"CI/CD, Git","Learn CI/CD basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Git. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-deloitte-4407745342?position=2&pageNum=0&refId=4XPz5vk%2BOD9%2FR3c%2F5gi9tw%3D%3D&trackingId=p2e7M%2BTroYf1sw4DqG1Bzw%3D%3D
2026-05-23T05:49:58.346660+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,ZEE - Technology & Innovation,SDE II / III - Frontend Developer,LinkedIn,"Bengaluru, Karnataka, India",90,70,"GraphQL, CI/CD, Git","Learn GraphQL basics and add it naturally to a backend project. | Build a small SDE II / III - Frontend Developer project that demonstrates CI/CD. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/sde-ii-iii-frontend-developer-at-zee-technology-innovation-4308021555?position=3&pageNum=0&refId=4XPz5vk%2BOD9%2FR3c%2F5gi9tw%3D%3D&trackingId=zOJKH1BeTPCjBm%2B5UV9X0Q%3D%3D
2026-05-23T05:49:58.347587+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,ClearFeed,Software Engineer (Backend),Indeed,"Remote in Bengaluru, Karnataka",95,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Software Engineer (Backend) project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=77c7b180ae910bac&bb=-8RJk2GmfkSv9_V7gc6mjFVKM6Bf7vVNMPQufCAQyohr5lnwHDkr6tMU0T6UyuWu7XD93nC4FeZudTuMRURaubSGCOl7BrY2uazl6Bt5FuiGan-LK9Sd1xM_WVI2RV-T&xkcb=SoBY67M3jpkJvsz5UR0MbzkdCdPP&fccid=d217e55fa723000e&vjs=3
2026-05-23T05:49:58.348360+00:00,949317eb-bda8-4cf4-a078-a9d098b51eaf,Deloitte,Full Stack Developer,LinkedIn,"Bengaluru, Karnataka, India",92,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-deloitte-4349600916?position=1&pageNum=0&refId=GR9NR4YGwsX26UsA%2BaHgTQ%3D%3D&trackingId=if3sDKEK4aMnyeYZMwoNvw%3D%3D
2026-05-23T05:54:47.681961+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Bhanzu,SDE 1 - Backend,Indeed,"HSR Layout, Bengaluru, Karnataka",96,69,"React, AWS, Microservices, JavaScript","Learn React basics and add it naturally to a backend project. | Build a small SDE 1 - Backend project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=c1ee10cd004fa915&bb=jFcn8RkCVr1kb1Z5FuKV0OH7m8FQfrSY9Ftxxx_8bxqujFpv1o2vCPtIR7Pokk95NpiBqaDEkgLF1nncFgqqjbKSckhv4GItREcC1nBFxIObTK46f1or2UpBNTv1JfrqRNJtQQhtKQSdsKXSa-YMiNXs7z-Y1g2Z&xkcb=SoCx67M3jpkoHCzNdZ0LbzkdCdPP&fccid=000d89e3bdeff371&cmp=Bhanzu&ti=Software+Engineer&vjs=3
2026-05-23T05:54:47.682932+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,LG,Backend Engineer,Indeed,"Bengaluru, Karnataka",96,68,"Kubernetes, AWS, MongoDB, CI/CD, Azure","Learn Kubernetes basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=a887b29e3d6a86fe&bb=Mmh2dc2YflxDA04DHijVd6NC0wRXt9C2H0ErdZ6TekqAdX8S68TiBjpRrhS5LT0eIcx3yFAPFbq2kDDwUiAX3FsTYZt1naMvxe3uac8v2jLKwAHats4-W4TQTvWKHuafj9f8286n2G6ZHPySHdgeATRqc0p2D0wx&xkcb=SoAd67M3jpkoZ8TNdZ0KbzkdCdPP&fccid=3baffba98df23da3&vjs=3
2026-05-23T05:54:47.683707+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Exdera,Node js developer,Indeed,"Bangalore City, Bengaluru, Karnataka",96,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Node js developer project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=683649f4ce7a53a9&bb=kE1vOiUCmfotHD-F1dbzXpeZgHUvP2hlw84eKnlPUT4CrV6H6SjGcr8Fi7BTNBouLT-XY_aC4uTL-iF8pgqFv73IawrSqHEpq_wB3P5Ei6-YUuyPr0jJyTP_71zJdiFn&xkcb=SoBH67M3jpkoHtTBIZ0KbzkdCdPP&fccid=ea9385c6e77d7fca&cmp=Exdera&ti=Developer&vjs=3
2026-05-23T05:54:47.684342+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,FANPLAY IoT,Developer Backend,LinkedIn,"Bengaluru, Karnataka, India",96,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Developer Backend project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/developer-backend-at-fanplay-iot-4397611917?position=1&pageNum=0&refId=XewJk9GUDuks5F%2Fo9Rh9Iw%3D%3D&trackingId=GKkXYhuyIY7b4dsDPLj6ww%3D%3D
2026-05-23T05:54:47.685115+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,94,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=2&pageNum=0&refId=CDi8G6fVCQfH5Cb7GfljOg%3D%3D&trackingId=9KURYnrMheBRoOGa97T0Mg%3D%3D
2026-05-23T05:54:47.685544+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Loop,Backend Engineer,Indeed,"Bengaluru, Karnataka",93,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=b1545ed2185f997e&bb=Mmh2dc2YflxDA04DHijVd9Fl7qUjVr_oTz5aaw5sqH7vfO2MrzGT8TXYx7jgG1Rl7R14T_7c_Scqcjdv2zu5ZFqE61jFTTw7vPZBddnBYEUqBvM0qWBS2T-s-__uwlFvb-QWeFBE8OSpI8tvOYMMonHYxCahtU1f&xkcb=SoCA67M3jpkoZ8TNdZ0JbzkdCdPP&fccid=6cd995ce175bc13a&vjs=3
2026-05-23T05:54:47.686109+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,ClearFeed,Software Engineer (Backend),Indeed,"Remote in Bengaluru, Karnataka",95,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Software Engineer (Backend) project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=77c7b180ae910bac&bb=Gjh-Knhuz52gIOAwaHo0t0Kxp7cj6IydibltorrMlwAenWWo53CBbctYyPzjUiVeOmiRUfvF-VUKHe7K9BetyMqiD1Zr00XfsbZYEPaa1vhI6nfa_WmrYsYIW_xI2psM&xkcb=SoCN67M3jpkoH7TC0B0JbzkdCdPP&fccid=d217e55fa723000e&vjs=3
2026-05-23T05:54:47.686625+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Deloitte,Full Stack Developer,LinkedIn,"Bengaluru, Karnataka, India",93,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-deloitte-4349600916?position=1&pageNum=0&refId=CDi8G6fVCQfH5Cb7GfljOg%3D%3D&trackingId=ciIfe7C0xShTXmqew1Uskw%3D%3D
2026-05-23T05:54:47.687236+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Deloitte,Full Stack Python Developer,LinkedIn,"Bengaluru, Karnataka, India",93,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Python Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-python-developer-at-deloitte-4407749111?position=3&pageNum=0&refId=CDi8G6fVCQfH5Cb7GfljOg%3D%3D&trackingId=b%2FuQ2U%2FmEfGBbDv6lckuoA%3D%3D
2026-05-23T05:54:47.688018+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,ITKEDU,Backend Java Developer,Indeed,"Hybrid work in Bengaluru, Karnataka",94,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Java Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/viewjob?jk=f1e2d3c4b5a67890
2026-05-23T05:54:47.689760+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Bhanzu,SDE 1 - Backend,Indeed,"HSR Layout, Bengaluru, Karnataka",96,69,"React, AWS, Microservices, JavaScript","Learn React basics and add it naturally to a backend project. | Build a small SDE 1 - Backend project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=c1ee10cd004fa915&bb=jFcn8RkCVr1kb1Z5FuKV0OH7m8FQfrSY9Ftxxx_8bxqujFpv1o2vCPtIR7Pokk95NpiBqaDEkgLF1nncFgqqjbKSckhv4GItREcC1nBFxIObTK46f1or2UpBNTv1JfrqRNJtQQhtKQSdsKXSa-YMiNXs7z-Y1g2Z&xkcb=SoCx67M3jpkoHCzNdZ0LbzkdCdPP&fccid=000d89e3bdeff371&cmp=Bhanzu&ti=Software+Engineer&vjs=3
2026-05-23T05:54:47.690413+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,LG,Backend Engineer,Indeed,"Bengaluru, Karnataka",96,68,"Kubernetes, AWS, MongoDB, CI/CD, Azure","Learn Kubernetes basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=a887b29e3d6a86fe&bb=Mmh2dc2YflxDA04DHijVd6NC0wRXt9C2H0ErdZ6TekqAdX8S68TiBjpRrhS5LT0eIcx3yFAPFbq2kDDwUiAX3FsTYZt1naMvxe3uac8v2jLKwAHats4-W4TQTvWKHuafj9f8286n2G6ZHPySHdgeATRqc0p2D0wx&xkcb=SoAd67M3jpkoZ8TNdZ0KbzkdCdPP&fccid=3baffba98df23da3&vjs=3
2026-05-23T05:54:47.690913+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Exdera,Node js developer,Indeed,"Bangalore City, Bengaluru, Karnataka",96,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Node js developer project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=683649f4ce7a53a9&bb=kE1vOiUCmfotHD-F1dbzXpeZgHUvP2hlw84eKnlPUT4CrV6H6SjGcr8Fi7BTNBouLT-XY_aC4uTL-iF8pgqFv73IawrSqHEpq_wB3P5Ei6-YUuyPr0jJyTP_71zJdiFn&xkcb=SoBH67M3jpkoHtTBIZ0KbzkdCdPP&fccid=ea9385c6e77d7fca&cmp=Exdera&ti=Developer&vjs=3
2026-05-23T05:54:47.691506+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,FANPLAY IoT,Developer Backend,LinkedIn,"Bengaluru, Karnataka, India",96,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Developer Backend project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/developer-backend-at-fanplay-iot-4397611917?position=1&pageNum=0&refId=XewJk9GUDuks5F%2Fo9Rh9Iw%3D%3D&trackingId=GKkXYhuyIY7b4dsDPLj6ww%3D%3D
2026-05-23T05:54:47.691907+00:00,c6b88a95-2e8b-4c43-8f3c-741e75b38298,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,94,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=2&pageNum=0&refId=CDi8G6fVCQfH5Cb7GfljOg%3D%3D&trackingId=9KURYnrMheBRoOGa97T0Mg%3D%3D
